"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Portugal (PT)","01.01.2020 00:00 - 01.01.2020 01:00 (CET/CEST)","332","7","993"
"Portugal (PT)","01.01.2020 01:00 - 01.01.2020 02:00 (CET/CEST)","333","7","976"
"Portugal (PT)","01.01.2020 02:00 - 01.01.2020 03:00 (CET/CEST)","28","82","898"
"Portugal (PT)","01.01.2020 03:00 - 01.01.2020 04:00 (CET/CEST)","28","51","679"
"Portugal (PT)","01.01.2020 04:00 - 01.01.2020 05:00 (CET/CEST)","111","52","882"
"Portugal (PT)","01.01.2020 05:00 - 01.01.2020 06:00 (CET/CEST)","134","349","937"
"Portugal (PT)","01.01.2020 06:00 - 01.01.2020 07:00 (CET/CEST)","81","351","864"
"Portugal (PT)","01.01.2020 07:00 - 01.01.2020 08:00 (CET/CEST)","174","238","949"
"Portugal (PT)","01.01.2020 08:00 - 01.01.2020 09:00 (CET/CEST)","175","474","794"
"Portugal (PT)","01.01.2020 09:00 - 01.01.2020 10:00 (CET/CEST)","179","999","806"
"Portugal (PT)","01.01.2020 10:00 - 01.01.2020 11:00 (CET/CEST)","234","389","847"
"Portugal (PT)","01.01.2020 11:00 - 01.01.2020 12:00 (CET/CEST)","178","518","840"
"Portugal (PT)","01.01.2020 12:00 - 01.01.2020 13:00 (CET/CEST)","140","306","860"
"Portugal (PT)","01.01.2020 13:00 - 01.01.2020 14:00 (CET/CEST)","146","358","846"
"Portugal (PT)","01.01.2020 14:00 - 01.01.2020 15:00 (CET/CEST)","103","463","703"
"Portugal (PT)","01.01.2020 15:00 - 01.01.2020 16:00 (CET/CEST)","62","53","719"
"Portugal (PT)","01.01.2020 16:00 - 01.01.2020 17:00 (CET/CEST)","296","15","791"
"Portugal (PT)","01.01.2020 17:00 - 01.01.2020 18:00 (CET/CEST)","687","5","1055"
"Portugal (PT)","01.01.2020 18:00 - 01.01.2020 19:00 (CET/CEST)","1763","1","1125"
"Portugal (PT)","01.01.2020 19:00 - 01.01.2020 20:00 (CET/CEST)","2129","0","1163"
"Portugal (PT)","01.01.2020 20:00 - 01.01.2020 21:00 (CET/CEST)","1710","1","1154"
"Portugal (PT)","01.01.2020 21:00 - 01.01.2020 22:00 (CET/CEST)","1782","1","1130"
"Portugal (PT)","01.01.2020 22:00 - 01.01.2020 23:00 (CET/CEST)","1800","0","1052"
"Portugal (PT)","01.01.2020 23:00 - 02.01.2020 00:00 (CET/CEST)","826","4","953"
"Portugal (PT)","02.01.2020 00:00 - 02.01.2020 01:00 (CET/CEST)","390","17","867"
"Portugal (PT)","02.01.2020 01:00 - 02.01.2020 02:00 (CET/CEST)","127","153","797"
"Portugal (PT)","02.01.2020 02:00 - 02.01.2020 03:00 (CET/CEST)","122","616","694"
"Portugal (PT)","02.01.2020 03:00 - 02.01.2020 04:00 (CET/CEST)","124","1258","680"
"Portugal (PT)","02.01.2020 04:00 - 02.01.2020 05:00 (CET/CEST)","123","1363","640"
"Portugal (PT)","02.01.2020 05:00 - 02.01.2020 06:00 (CET/CEST)","126","1225","693"
"Portugal (PT)","02.01.2020 06:00 - 02.01.2020 07:00 (CET/CEST)","183","216","817"
"Portugal (PT)","02.01.2020 07:00 - 02.01.2020 08:00 (CET/CEST)","780","8","774"
"Portugal (PT)","02.01.2020 08:00 - 02.01.2020 09:00 (CET/CEST)","1118","1","1040"
"Portugal (PT)","02.01.2020 09:00 - 02.01.2020 10:00 (CET/CEST)","1433","1","1082"
"Portugal (PT)","02.01.2020 10:00 - 02.01.2020 11:00 (CET/CEST)","1352","1","1105"
"Portugal (PT)","02.01.2020 11:00 - 02.01.2020 12:00 (CET/CEST)","1502","1","1118"
"Portugal (PT)","02.01.2020 12:00 - 02.01.2020 13:00 (CET/CEST)","1630","1","1143"
"Portugal (PT)","02.01.2020 13:00 - 02.01.2020 14:00 (CET/CEST)","1897","0","880"
"Portugal (PT)","02.01.2020 14:00 - 02.01.2020 15:00 (CET/CEST)","1434","1","826"
"Portugal (PT)","02.01.2020 15:00 - 02.01.2020 16:00 (CET/CEST)","1215","1","832"
"Portugal (PT)","02.01.2020 16:00 - 02.01.2020 17:00 (CET/CEST)","1443","1","829"
"Portugal (PT)","02.01.2020 17:00 - 02.01.2020 18:00 (CET/CEST)","2008","0","1260"
"Portugal (PT)","02.01.2020 18:00 - 02.01.2020 19:00 (CET/CEST)","1889","0","1268"
"Portugal (PT)","02.01.2020 19:00 - 02.01.2020 20:00 (CET/CEST)","1790","0","1220"
"Portugal (PT)","02.01.2020 20:00 - 02.01.2020 21:00 (CET/CEST)","1339","1","959"
"Portugal (PT)","02.01.2020 21:00 - 02.01.2020 22:00 (CET/CEST)","850","2","872"
"Portugal (PT)","02.01.2020 22:00 - 02.01.2020 23:00 (CET/CEST)","709","2","852"
"Portugal (PT)","02.01.2020 23:00 - 03.01.2020 00:00 (CET/CEST)","514","3","790"
"Portugal (PT)","03.01.2020 00:00 - 03.01.2020 01:00 (CET/CEST)","168","9","645"
"Portugal (PT)","03.01.2020 01:00 - 03.01.2020 02:00 (CET/CEST)","32","656","532"
"Portugal (PT)","03.01.2020 02:00 - 03.01.2020 03:00 (CET/CEST)","32","972","531"
"Portugal (PT)","03.01.2020 03:00 - 03.01.2020 04:00 (CET/CEST)","32","1116","530"
"Portugal (PT)","03.01.2020 04:00 - 03.01.2020 05:00 (CET/CEST)","31","1099","530"
"Portugal (PT)","03.01.2020 05:00 - 03.01.2020 06:00 (CET/CEST)","31","1172","529"
"Portugal (PT)","03.01.2020 06:00 - 03.01.2020 07:00 (CET/CEST)","31","1118","578"
"Portugal (PT)","03.01.2020 07:00 - 03.01.2020 08:00 (CET/CEST)","154","6","662"
"Portugal (PT)","03.01.2020 08:00 - 03.01.2020 09:00 (CET/CEST)","359","5","1016"
"Portugal (PT)","03.01.2020 09:00 - 03.01.2020 10:00 (CET/CEST)","887","3","1164"
"Portugal (PT)","03.01.2020 10:00 - 03.01.2020 11:00 (CET/CEST)","1282","3","1142"
"Portugal (PT)","03.01.2020 11:00 - 03.01.2020 12:00 (CET/CEST)","1277","3","1094"
"Portugal (PT)","03.01.2020 12:00 - 03.01.2020 13:00 (CET/CEST)","1216","2","984"
"Portugal (PT)","03.01.2020 13:00 - 03.01.2020 14:00 (CET/CEST)","883","2","1077"
"Portugal (PT)","03.01.2020 14:00 - 03.01.2020 15:00 (CET/CEST)","451","3","867"
"Portugal (PT)","03.01.2020 15:00 - 03.01.2020 16:00 (CET/CEST)","192","4","724"
"Portugal (PT)","03.01.2020 16:00 - 03.01.2020 17:00 (CET/CEST)","490","3","582"
"Portugal (PT)","03.01.2020 17:00 - 03.01.2020 18:00 (CET/CEST)","589","3","797"
"Portugal (PT)","03.01.2020 18:00 - 03.01.2020 19:00 (CET/CEST)","1453","1","1171"
"Portugal (PT)","03.01.2020 19:00 - 03.01.2020 20:00 (CET/CEST)","1610","1","1193"
"Portugal (PT)","03.01.2020 20:00 - 03.01.2020 21:00 (CET/CEST)","1468","1","1209"
"Portugal (PT)","03.01.2020 21:00 - 03.01.2020 22:00 (CET/CEST)","1263","1","1180"
"Portugal (PT)","03.01.2020 22:00 - 03.01.2020 23:00 (CET/CEST)","733","2","757"
"Portugal (PT)","03.01.2020 23:00 - 04.01.2020 00:00 (CET/CEST)","366","5","640"
"Portugal (PT)","04.01.2020 00:00 - 04.01.2020 01:00 (CET/CEST)","264","21","861"
"Portugal (PT)","04.01.2020 01:00 - 04.01.2020 02:00 (CET/CEST)","89","416","673"
"Portugal (PT)","04.01.2020 02:00 - 04.01.2020 03:00 (CET/CEST)","78","822","622"
"Portugal (PT)","04.01.2020 03:00 - 04.01.2020 04:00 (CET/CEST)","0","826","601"
"Portugal (PT)","04.01.2020 04:00 - 04.01.2020 05:00 (CET/CEST)","0","1064","602"
"Portugal (PT)","04.01.2020 05:00 - 04.01.2020 06:00 (CET/CEST)","0","918","418"
"Portugal (PT)","04.01.2020 06:00 - 04.01.2020 07:00 (CET/CEST)","0","899","415"
"Portugal (PT)","04.01.2020 07:00 - 04.01.2020 08:00 (CET/CEST)","0","738","489"
"Portugal (PT)","04.01.2020 08:00 - 04.01.2020 09:00 (CET/CEST)","11","696","715"
"Portugal (PT)","04.01.2020 09:00 - 04.01.2020 10:00 (CET/CEST)","388","40","808"
"Portugal (PT)","04.01.2020 10:00 - 04.01.2020 11:00 (CET/CEST)","856","15","778"
