"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Norway (NO)","01.01.2020 00:00 - 01.01.2020 01:00 (CET/CEST)","n/e","n/e","13716"
"Norway (NO)","01.01.2020 01:00 - 01.01.2020 02:00 (CET/CEST)","n/e","n/e","13597"
"Norway (NO)","01.01.2020 02:00 - 01.01.2020 03:00 (CET/CEST)","n/e","n/e","13027"
"Norway (NO)","01.01.2020 03:00 - 01.01.2020 04:00 (CET/CEST)","n/e","n/e","12005"
"Norway (NO)","01.01.2020 04:00 - 01.01.2020 05:00 (CET/CEST)","n/e","n/e","11099"
"Norway (NO)","01.01.2020 05:00 - 01.01.2020 06:00 (CET/CEST)","n/e","n/e","9670"
"Norway (NO)","01.01.2020 06:00 - 01.01.2020 07:00 (CET/CEST)","n/e","n/e","9218"
"Norway (NO)","01.01.2020 07:00 - 01.01.2020 08:00 (CET/CEST)","n/e","n/e","9342"
"Norway (NO)","01.01.2020 08:00 - 01.01.2020 09:00 (CET/CEST)","n/e","n/e","10112"
"Norway (NO)","01.01.2020 09:00 - 01.01.2020 10:00 (CET/CEST)","n/e","n/e","10240"
"Norway (NO)","01.01.2020 10:00 - 01.01.2020 11:00 (CET/CEST)","n/e","n/e","10643"
"Norway (NO)","01.01.2020 11:00 - 01.01.2020 12:00 (CET/CEST)","n/e","n/e","11378"
"Norway (NO)","01.01.2020 12:00 - 01.01.2020 13:00 (CET/CEST)","n/e","n/e","12114"
"Norway (NO)","01.01.2020 13:00 - 01.01.2020 14:00 (CET/CEST)","n/e","n/e","12361"
"Norway (NO)","01.01.2020 14:00 - 01.01.2020 15:00 (CET/CEST)","n/e","n/e","12925"
"Norway (NO)","01.01.2020 15:00 - 01.01.2020 16:00 (CET/CEST)","n/e","n/e","13631"
"Norway (NO)","01.01.2020 16:00 - 01.01.2020 17:00 (CET/CEST)","n/e","n/e","14438"
"Norway (NO)","01.01.2020 17:00 - 01.01.2020 18:00 (CET/CEST)","n/e","n/e","14888"
"Norway (NO)","01.01.2020 18:00 - 01.01.2020 19:00 (CET/CEST)","n/e","n/e","14567"
"Norway (NO)","01.01.2020 19:00 - 01.01.2020 20:00 (CET/CEST)","n/e","n/e","14066"
"Norway (NO)","01.01.2020 20:00 - 01.01.2020 21:00 (CET/CEST)","n/e","n/e","13044"
"Norway (NO)","01.01.2020 21:00 - 01.01.2020 22:00 (CET/CEST)","n/e","n/e","12366"
"Norway (NO)","01.01.2020 22:00 - 01.01.2020 23:00 (CET/CEST)","n/e","n/e","10722"
"Norway (NO)","01.01.2020 23:00 - 02.01.2020 00:00 (CET/CEST)","n/e","n/e","10001"
"Norway (NO)","02.01.2020 00:00 - 02.01.2020 01:00 (CET/CEST)","n/e","n/e","8816"
"Norway (NO)","02.01.2020 01:00 - 02.01.2020 02:00 (CET/CEST)","n/e","n/e","8244"
"Norway (NO)","02.01.2020 02:00 - 02.01.2020 03:00 (CET/CEST)","n/e","n/e","8408"
"Norway (NO)","02.01.2020 03:00 - 02.01.2020 04:00 (CET/CEST)","n/e","n/e","8227"
"Norway (NO)","02.01.2020 04:00 - 02.01.2020 05:00 (CET/CEST)","n/e","n/e","8479"
"Norway (NO)","02.01.2020 05:00 - 02.01.2020 06:00 (CET/CEST)","n/e","n/e","9567"
"Norway (NO)","02.01.2020 06:00 - 02.01.2020 07:00 (CET/CEST)","n/e","n/e","11290"
"Norway (NO)","02.01.2020 07:00 - 02.01.2020 08:00 (CET/CEST)","n/e","n/e","12128"
"Norway (NO)","02.01.2020 08:00 - 02.01.2020 09:00 (CET/CEST)","n/e","n/e","12968"
"Norway (NO)","02.01.2020 09:00 - 02.01.2020 10:00 (CET/CEST)","n/e","n/e","13073"
"Norway (NO)","02.01.2020 10:00 - 02.01.2020 11:00 (CET/CEST)","n/e","n/e","13314"
"Norway (NO)","02.01.2020 11:00 - 02.01.2020 12:00 (CET/CEST)","n/e","n/e","13340"
"Norway (NO)","02.01.2020 12:00 - 02.01.2020 13:00 (CET/CEST)","n/e","n/e","13261"
"Norway (NO)","02.01.2020 13:00 - 02.01.2020 14:00 (CET/CEST)","n/e","n/e","13287"
"Norway (NO)","02.01.2020 14:00 - 02.01.2020 15:00 (CET/CEST)","n/e","n/e","13425"
"Norway (NO)","02.01.2020 15:00 - 02.01.2020 16:00 (CET/CEST)","n/e","n/e","13726"
"Norway (NO)","02.01.2020 16:00 - 02.01.2020 17:00 (CET/CEST)","n/e","n/e","14029"
"Norway (NO)","02.01.2020 17:00 - 02.01.2020 18:00 (CET/CEST)","n/e","n/e","13639"
"Norway (NO)","02.01.2020 18:00 - 02.01.2020 19:00 (CET/CEST)","n/e","n/e","13234"
"Norway (NO)","02.01.2020 19:00 - 02.01.2020 20:00 (CET/CEST)","n/e","n/e","12398"
"Norway (NO)","02.01.2020 20:00 - 02.01.2020 21:00 (CET/CEST)","n/e","n/e","11192"
"Norway (NO)","02.01.2020 21:00 - 02.01.2020 22:00 (CET/CEST)","n/e","n/e","10410"
"Norway (NO)","02.01.2020 22:00 - 02.01.2020 23:00 (CET/CEST)","n/e","n/e","9550"
"Norway (NO)","02.01.2020 23:00 - 03.01.2020 00:00 (CET/CEST)","n/e","n/e","8441"
"Norway (NO)","03.01.2020 00:00 - 03.01.2020 01:00 (CET/CEST)","n/e","n/e","8208"
"Norway (NO)","03.01.2020 01:00 - 03.01.2020 02:00 (CET/CEST)","n/e","n/e","7926"
"Norway (NO)","03.01.2020 02:00 - 03.01.2020 03:00 (CET/CEST)","n/e","n/e","7326"
"Norway (NO)","03.01.2020 03:00 - 03.01.2020 04:00 (CET/CEST)","n/e","n/e","6760"
"Norway (NO)","03.01.2020 04:00 - 03.01.2020 05:00 (CET/CEST)","n/e","n/e","6584"
"Norway (NO)","03.01.2020 05:00 - 03.01.2020 06:00 (CET/CEST)","n/e","n/e","7300"
"Norway (NO)","03.01.2020 06:00 - 03.01.2020 07:00 (CET/CEST)","n/e","n/e","9564"
"Norway (NO)","03.01.2020 07:00 - 03.01.2020 08:00 (CET/CEST)","n/e","n/e","11309"
"Norway (NO)","03.01.2020 08:00 - 03.01.2020 09:00 (CET/CEST)","n/e","n/e","12981"
"Norway (NO)","03.01.2020 09:00 - 03.01.2020 10:00 (CET/CEST)","n/e","n/e","13626"
"Norway (NO)","03.01.2020 10:00 - 03.01.2020 11:00 (CET/CEST)","n/e","n/e","14199"
"Norway (NO)","03.01.2020 11:00 - 03.01.2020 12:00 (CET/CEST)","n/e","n/e","14746"
"Norway (NO)","03.01.2020 12:00 - 03.01.2020 13:00 (CET/CEST)","n/e","n/e","14768"
"Norway (NO)","03.01.2020 13:00 - 03.01.2020 14:00 (CET/CEST)","n/e","n/e","14593"
"Norway (NO)","03.01.2020 14:00 - 03.01.2020 15:00 (CET/CEST)","n/e","n/e","14675"
"Norway (NO)","03.01.2020 15:00 - 03.01.2020 16:00 (CET/CEST)","n/e","n/e","15114"
"Norway (NO)","03.01.2020 16:00 - 03.01.2020 17:00 (CET/CEST)","n/e","n/e","15350"
"Norway (NO)","03.01.2020 17:00 - 03.01.2020 18:00 (CET/CEST)","n/e","n/e","15359"
"Norway (NO)","03.01.2020 18:00 - 03.01.2020 19:00 (CET/CEST)","n/e","n/e","14774"
"Norway (NO)","03.01.2020 19:00 - 03.01.2020 20:00 (CET/CEST)","n/e","n/e","14026"
"Norway (NO)","03.01.2020 20:00 - 03.01.2020 21:00 (CET/CEST)","n/e","n/e","12514"
"Norway (NO)","03.01.2020 21:00 - 03.01.2020 22:00 (CET/CEST)","n/e","n/e","11360"
"Norway (NO)","03.01.2020 22:00 - 03.01.2020 23:00 (CET/CEST)","n/e","n/e","10402"
"Norway (NO)","03.01.2020 23:00 - 04.01.2020 00:00 (CET/CEST)","n/e","n/e","9692"
"Norway (NO)","04.01.2020 00:00 - 04.01.2020 01:00 (CET/CEST)","n/e","n/e","9436"
"Norway (NO)","04.01.2020 01:00 - 04.01.2020 02:00 (CET/CEST)","n/e","n/e","9159"
"Norway (NO)","04.01.2020 02:00 - 04.01.2020 03:00 (CET/CEST)","n/e","n/e","9118"
"Norway (NO)","04.01.2020 03:00 - 04.01.2020 04:00 (CET/CEST)","n/e","n/e","8710"
"Norway (NO)","04.01.2020 04:00 - 04.01.2020 05:00 (CET/CEST)","n/e","n/e","8507"
"Norway (NO)","04.01.2020 05:00 - 04.01.2020 06:00 (CET/CEST)","n/e","n/e","8373"
"Norway (NO)","04.01.2020 06:00 - 04.01.2020 07:00 (CET/CEST)","n/e","n/e","8400"
"Norway (NO)","04.01.2020 07:00 - 04.01.2020 08:00 (CET/CEST)","n/e","n/e","9305"
"Norway (NO)","04.01.2020 08:00 - 04.01.2020 09:00 (CET/CEST)","n/e","n/e","10402"
"Norway (NO)","04.01.2020 09:00 - 04.01.2020 10:00 (CET/CEST)","n/e","n/e","11292"
"Norway (NO)","04.01.2020 10:00 - 04.01.2020 11:00 (CET/CEST)","n/e","n/e","11612"
"Norway (NO)","04.01.2020 11:00 - 04.01.2020 12:00 (CET/CEST)","n/e","n/e","11379"
"Norway (NO)","04.01.2020 12:00 - 04.01.2020 13:00 (CET/CEST)","n/e","n/e","11368"
"Norway (NO)","04.01.2020 13:00 - 04.01.2020 14:00 (CET/CEST)","n/e","n/e","11400"
"Norway (NO)","04.01.2020 14:00 - 04.01.2020 15:00 (CET/CEST)","n/e","n/e","11563"
"Norway (NO)","04.01.2020 15:00 - 04.01.2020 16:00 (CET/CEST)","n/e","n/e","12265"
"Norway (NO)","04.01.2020 16:00 - 04.01.2020 17:00 (CET/CEST)","n/e","n/e","13406"
"Norway (NO)","04.01.2020 17:00 - 04.01.2020 18:00 (CET/CEST)","n/e","n/e","13976"
"Norway (NO)","04.01.2020 18:00 - 04.01.2020 19:00 (CET/CEST)","n/e","n/e","14648"
"Norway (NO)","04.01.2020 19:00 - 04.01.2020 20:00 (CET/CEST)","n/e","n/e","14729"
"Norway (NO)","04.01.2020 20:00 - 04.01.2020 21:00 (CET/CEST)","n/e","n/e","14626"
